title,longitude,latitude,price,size,post_area,dist_to_city_center,link
"53 Saint John's Well Way, Kilmainham, Dublin 8",-6.301777,53.341609,"360,000",85,Dublin 8,2.286700279897776,http://www.daft.ie/for-sale/apartment-53-saint-johns-well-way-kilmainham-dublin-8/3487910
"4 Saint Marys Terrace, Stoneybatter, Dublin 7",-6.28303,53.350506,"360,000",60,Dublin 7,1.3385602028951844,http://www.daft.ie/for-sale/terraced-house-4-saint-marys-terrace-stoneybatter-dublin-7/3466095
"10 Foxhill Close, Foxhill, Ayrfield, Dublin 13",-6.1772191,53.3961501,"360,000",153,Dublin 13,8.417625770896162,http://www.daft.ie/for-sale/terraced-house-10-foxhill-close-foxhill-ayrfield-dublin-13/3468178
"11 Bessborough Avenue, North Strand, Dublin 3",-6.241461,53.357001,"360,000",97,Dublin 3,2.328682933388712,http://www.daft.ie/for-sale/terraced-house-11-bessborough-avenue-north-strand-dublin-3/2587894
"1 Millrace road, Castleknock, Co. Dublin",-6.33657715663054,53.37327910279245,"360,000",88,Co. Dublin,5.699651712176305,http://www.daft.ie/for-sale/apartment-1-millrace-road-castleknock-co-dublin/2558826
"86 Palmerstown Avenue, Palmerstown, Dublin 20",-6.373462,53.352949,"360,000",123,Dublin 2,7.128336646240824,http://www.daft.ie/for-sale/end-of-terrace-house-86-palmerstown-avenue-palmerstown-dublin-20/3454207
"37 Saint Mochta's Green, Clonsilla, Dublin 15",-6.396255,53.381042,"360,000",100,Dublin 15,9.544438403576246,http://www.daft.ie/for-sale/semi-detached-house-37-saint-mochtas-green-clonsilla-dublin-15/3483885
"7 Killarney Avenue, Northwall, North Wall, Dublin 1",-6.248982,53.354014,"360,000",N/A,Dublin 1,1.7383487217071287,http://www.daft.ie/for-sale/terraced-house-7-killarney-avenue-northwall-north-wall-dublin-1/3251973
"12 Harty Place, South Circular Road, Dublin 8",-6.272689,53.335162,"360,000",47,Dublin 8,0.9293214794802583,http://www.daft.ie/for-sale/bungalow-12-harty-place-south-circular-road-dublin-8/2945254
"33 Clonmore Road, Ballybough, Dublin 3",-6.246268,53.35836,"360,000",101,Dublin 3,2.21868165312532,http://www.daft.ie/for-sale/end-of-terrace-house-33-clonmore-road-ballybough-dublin-3/3469271
"Apartment 407, The Old Chocolate Factory, Kilmainham Square, Kilmainham, Dublin 8",-6.309374,53.342931,"360,000",73,Dublin 8,2.7864917649845165,http://www.daft.ie/for-sale/apartment-apartment-407-the-old-chocolate-factory-kilmainham-square-kilmainham-dublin-8/3480141
"Dubber Cross, St Margaret's, Co. Dublin",-6.298833,53.411504,"360,000",100,Co. Dublin,7.908230667228985,http://www.daft.ie/for-sale/bungalow-dubber-cross-st-margarets-co-dublin/3475083
"86 Kilfenora Road, Kimmage, Dublin 12",-6.298256,53.318869,"360,000",N/A,Dublin 12,3.3672839249085706,http://www.daft.ie/for-sale/terraced-house-86-kilfenora-road-kimmage-dublin-12/3480422
"Apartment 2B, Belfield Court, Donnybrook, Dublin 4",-6.22213,53.311465,"360,000",57,Dublin 4,4.610465249444181,http://www.daft.ie/for-sale/apartment-apartment-2b-belfield-court-donnybrook-dublin-4/3471423
"29 Beechpark Court, Malahide Road, Coolock, Dublin 5",-6.198771,53.389005,"360,000",82,Dublin 5,6.85691324297687,http://www.daft.ie/for-sale/semi-detached-house-29-beechpark-court-malahide-road-coolock-dublin-5/3169046
"89 Aughavanagh Road, Crumlin, Dublin 12",-6.288016,53.328516,"360,000",60,Dublin 12,2.105210486843446,http://www.daft.ie/for-sale/terraced-house-89-aughavanagh-road-crumlin-dublin-12/3420220
"10 Swilly Road, Cabra, Dublin 7",-6.294708,53.362657,"360,000",N/A,Dublin 7,2.8480265929819826,http://www.daft.ie/for-sale/terraced-house-10-swilly-road-cabra-dublin-7/3468724
"Apartment 4, Rosemount Hall, Glandore Road, Drumcondra, Dublin 3",-6.237328,53.372705,"360,000",72,Dublin 3,3.8686390325658784,http://www.daft.ie/for-sale/apartment-apartment-4-rosemount-hall-glandore-road-drumcondra-dublin-3/3422854
"Apt.79 Ballintyre Meadows Ballinteer Dublin 16, Ballinteer, Dublin 16",-6.253911,53.272655,"360,000",82,Dublin 16,7.862135496201395,http://www.daft.ie/for-sale/apartment-apt-79-ballintyre-meadows-ballinteer-dublin-16-ballinteer-dublin-16/3208350
"10 Ballintyre Square, Ballinteer, Dublin 16",-6.256442,53.273999,"360,000",80,Dublin 16,7.6959560482507765,http://www.daft.ie/for-sale/apartment-10-ballintyre-square-ballinteer-dublin-16/3451024
"Apartment 63, Wellington, Riverpark Apartments, Dublin 8",-6.303046,53.348053,"364,950",N/A,Dublin 8,2.4346424219188494,http://www.daft.ie/for-sale/apartment-apartment-63-wellington-riverpark-apartments-dublin-8/3424643
"17 Ashlawn Park, Ballybrack, Co. Dublin",-6.132005,53.254066,"364,950",81,Co. Dublin,13.361561738754874,http://www.daft.ie/for-sale/terraced-house-17-ashlawn-park-ballybrack-co-dublin/3489322
"5 Temple View Avenue, Clarehall, Dublin 13",-6.171929,53.400672,"365,000",113,Dublin 13,9.021215197725448,http://www.daft.ie/for-sale/semi-detached-house-5-temple-view-avenue-clarehall-dublin-13/3474716
"52 Barnwell Woods, Ongar, Dublin 15",-6.437716,53.391526,"365,000",112,Dublin 15,12.527129740587643,http://www.daft.ie/for-sale/terraced-house-52-barnwell-woods-ongar-dublin-15/3458742
"16 Annfield Lawn, Castleknock, Dublin 15",-6.405634,53.372286,"365,000",100,Dublin 15,9.738221410911924,http://www.daft.ie/for-sale/terraced-house-16-annfield-lawn-castleknock-dublin-15/3472515
"Apartment 11, Phoenix, Riverpark Apartments, Islandbridge, Dublin 8",-6.30361,53.347974,"365,000",64,Dublin 8,2.4690260299575146,http://www.daft.ie/for-sale/apartment-apartment-11-phoenix-riverpark-apartments-islandbridge-dublin-8/2512315
"Apartment 24, Sprangers Yard, Dublin 2",-6.263701,53.344528,"365,000",56,Dublin 2,0.30507159895079655,http://www.daft.ie/for-sale/apartment-apartment-24-sprangers-yard-dublin-2/3418916
"177 St John's Road West, Clondalkin, Dublin 22",-6.405897,53.317107,"365,000",105,Dublin 22,9.633875391179387,http://www.daft.ie/for-sale/semi-detached-house-177-st-johns-road-west-clondalkin-dublin-22/3290140
"20 Courtney House, Appian Way, Ranelagh, Dublin 6",-6.247685,53.327763,"365,000",49,Dublin 6,2.132273617699517,http://www.daft.ie/for-sale/apartment-20-courtney-house-appian-way-ranelagh-dublin-6/3413817
"66 Mountain VIew Park, Rathfarnham, Dublin 14",-6.262816,53.29069,"365,000",N/A,Dublin 14,5.813467213353814,http://www.daft.ie/for-sale/terraced-house-66-mountain-view-park-rathfarnham-dublin-14/3234678
"6 Ellensborough Drive, Kiltipper, Dublin 24",-6.367652,53.267481,"365,000",N/A,Dublin 24,10.709826761761462,http://www.daft.ie/for-sale/semi-detached-house-6-ellensborough-drive-kiltipper-dublin-24/3475625
"12 Slaney House, Custom House Square, IFSC, Dublin 1",-6.241235,53.349497,"365,000",78,Dublin 1,1.8854114864301101,http://www.daft.ie/for-sale/apartment-12-slaney-house-custom-house-square-ifsc-dublin-1/3264350
"511 Carnlough Road, Cabra West, Cabra, Dublin 7",-6.29834,53.3706,"365,000",60,Dublin 7,3.7017740996297195,http://www.daft.ie/for-sale/end-of-terrace-house-511-carnlough-road-cabra-west-cabra-dublin-7/3489380
"142 Springdale Road, Raheny, Dublin 5",-6.1878589,53.3866239,"365,000",84,Dublin 5,7.1758009316736535,http://www.daft.ie/for-sale/end-of-terrace-house-142-springdale-road-raheny-dublin-5/3450902
"Apartment 69, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",-6.335443,53.372926,"365,000",85,Dublin 15,5.615789415458981,http://www.daft.ie/for-sale/apartment-apartment-69-millrace-road-phoenix-park-racecourse-castleknock-dublin-15/3202327
"60 Eagle Island, Custom House Harbour, IFSC, Dublin 1",-6.247384,53.351017,"365,000",56,Dublin 1,1.6062263587442804,http://www.daft.ie/for-sale/apartment-60-eagle-island-custom-house-harbour-ifsc-dublin-1/3471001
"19 Baldoyle Road, Sutton, Baldoyle, Dublin 13",-6.125401,53.392291,"365,000",76,Dublin 13,10.905192732802016,http://www.daft.ie/for-sale/terraced-house-19-baldoyle-road-sutton-baldoyle-dublin-13/3433185
"23 Ashgrove Court, Sandyford Road, Dundrum, Dublin 16",-6.241779,53.288831,"365,000",60,Dublin 16,6.2484546999236965,http://www.daft.ie/for-sale/apartment-23-ashgrove-court-sandyford-road-dundrum-dublin-16/3184505
"37 Birchview Drive, Kilnamanagh, Dublin 24",-6.354633,53.298848,"365,000",86,Dublin 24,7.587155525055358,http://www.daft.ie/for-sale/semi-detached-house-37-birchview-drive-kilnamanagh-dublin-24/3421222
"15 Fernleigh Court, Castleknock, Dublin 15",-6.404744,53.37291,"365,000",113,Dublin 15,9.706175152140199,http://www.daft.ie/for-sale/terraced-house-15-fernleigh-court-castleknock-dublin-15/3469938
"63 Beresford House, Custom House Square, IFSC, Dublin 1",-6.243917,53.349593,"365,000",55,Dublin 1,1.7273688207479285,http://www.daft.ie/for-sale/apartment-63-beresford-house-custom-house-square-ifsc-dublin-1/3487649
"12 Niall Street, Stoneybatter, Dublin 7",-6.289386,53.352868,"365,000",42,Dublin 7,1.8325836459514335,http://www.daft.ie/for-sale/end-of-terrace-house-12-niall-street-stoneybatter-dublin-7/3488853
"3 The Cottages, Ballycoolin Rd, Blanchardstown, Dublin 15",-6.367793146194401,53.40757088778392,"365,000",99,Dublin 15,9.801149374527414,http://www.daft.ie/for-sale/terraced-house-3-the-cottages-ballycoolin-rd-blanchardstown-dublin-15/3435622
"131 Palmerstown Avenue, Palmerstown, Dublin 20",-6.374787,53.352956,"365,000",86,Dublin 2,7.215333746087204,http://www.daft.ie/for-sale/end-of-terrace-house-131-palmerstown-avenue-palmerstown-dublin-20/3462320
"Apartment 510, Longboat Quay North Apartments, Dublin 2",-6.23619,53.345461,"365,000",55,Dublin 2,2.0913272304737927,http://www.daft.ie/for-sale/apartment-apartment-510-longboat-quay-north-apartments-dublin-2/2575538
"2 Ailesbury, Shanowen Road, Santry, Dublin 9",-6.247284,53.389901,"365,000",84,Dublin 9,5.394007357661289,http://www.daft.ie/for-sale/terraced-house-2-ailesbury-shanowen-road-santry-dublin-9/3461095
"244 Carnlough Road, Cabra, Dublin 7",-6.293775,53.362791,"365,000",65,Dublin 7,2.820691719656374,http://www.daft.ie/for-sale/terraced-house-244-carnlough-road-cabra-dublin-7/3471525
"38 The Grove, Kingswood Heights, D24, Kingswood, Dublin 24",-6.376713,53.303041,"369,000",95,D24,8.506172745931353,http://www.daft.ie/for-sale/semi-detached-house-38-the-grove-kingswood-heights-d24-kingswood-dublin-24/3468362
"39 Palmerstown Avenue, Palmerstown, Dublin 20",-6.370565,53.354005,"369,000",133,Dublin 2,6.958273201260284,http://www.daft.ie/for-sale/terraced-house-39-palmerstown-avenue-palmerstown-dublin-20/3460678
"43 Castlegrange Green, Clonsilla, Dublin 15",-6.4284779,53.3989138,"369,000",116,Dublin 15,12.368941926729388,http://www.daft.ie/for-sale/terraced-house-43-castlegrange-green-clonsilla-dublin-15/3200053
"20 El Greco, Saint James's Court, Serpentine Avenue, Ballsbridge, Dublin 4",-6.224215,53.329202,"369,950",60,Dublin 4,3.2467900265728242,http://www.daft.ie/for-sale/apartment-20-el-greco-saint-jamess-court-serpentine-avenue-ballsbridge-dublin-4/2567012
"5 Ballygall Road West, Finglas East, Finglas, Dublin 11",-6.293968,53.389204,"369,950",N/A,Dublin 11,5.442173582231849,http://www.daft.ie/for-sale/semi-detached-house-5-ballygall-road-west-finglas-east-finglas-dublin-11/3495600
"161 Malahide Road, Donnycarney, Dublin 3",-6.219951,53.375141,"369,950",N/A,Dublin 3,4.77149777485804,http://www.daft.ie/for-sale/end-of-terrace-house-161-malahide-road-donnycarney-dublin-3/3495777
"Apartment 105, Block 1/2, Gracepark Manor, Drumcondra, Dublin 3",-6.243774,53.376983,"369,950",79,Dublin 3,4.101346821060251,http://www.daft.ie/for-sale/apartment-apartment-105-block-1-2-gracepark-manor-drumcondra-dublin-3/3172630
"26 Oak Rise, Royal Oak, Santry, Dublin 9",-6.23816,53.402739,"369,950",N/A,Dublin 9,6.930776316601625,http://www.daft.ie/for-sale/semi-detached-house-26-oak-rise-royal-oak-santry-dublin-9/3164158
"132 Shanliss Avenue, Santry, Dublin 9",-6.251829,53.397058,"370,000",N/A,Dublin 9,6.110057334397722,http://www.daft.ie/for-sale/semi-detached-house-132-shanliss-avenue-santry-dublin-9/3467841
"21 Tynan Hall Avenue, Kingswood Heights, Tallaght, Dublin 24",-6.372925,53.308163,"370,000",N/A,Dublin 24,8.002188892755765,http://www.daft.ie/for-sale/semi-detached-house-21-tynan-hall-avenue-kingswood-heights-tallaght-dublin-24/3468453
"5 Ardmore Close, Artane, Dublin 5",-6.222795,53.387566,"370,000",96,Dublin 5,5.781580811306909,http://www.daft.ie/for-sale/semi-detached-house-5-ardmore-close-artane-dublin-5/3204735
"7 Glenealy Road, Crumlin, Dublin 12",-6.291558,53.330658,"370,000",N/A,Dublin 12,2.10375085064867,http://www.daft.ie/for-sale/terraced-house-7-glenealy-road-crumlin-dublin-12/3491713
"3 Spencer House, Custom House Square, Dublin 1",-6.245218,53.350027,"370,000",90,Dublin 1,1.6721705196619046,http://www.daft.ie/for-sale/apartment-3-spencer-house-custom-house-square-dublin-1/2523495
"97 Naas Road, Inchicore, Dublin 8",-6.331272,53.330418,"370,000",98,Dublin 8,4.46217864318261,http://www.daft.ie/for-sale/end-of-terrace-house-97-naas-road-inchicore-dublin-8/2584910
"103 White Oaks, Clonskeagh, Dublin 14",-6.235959,53.302515,"370,000",67,Dublin 14,4.952400679999486,http://www.daft.ie/for-sale/semi-detached-house-103-white-oaks-clonskeagh-dublin-14/3478299
"704 Beacon One, Beacon Court, Sandyford, Dublin 18",-6.220529,53.276203,"370,000",N/A,Dublin 18,8.04360652779314,http://www.daft.ie/for-sale/apartment-704-beacon-one-beacon-court-sandyford-dublin-18/3440667
"26 Clonshaugh Walk, Clonshaugh, Dublin 17",-6.208746,53.403933,"370,000",87,Dublin 17,7.822880042944731,http://www.daft.ie/for-sale/semi-detached-house-26-clonshaugh-walk-clonshaugh-dublin-17/3184536
"Apartment 24, The Lime, Rockfield, Dundrum, Dublin 14",-6.236141,53.286931,"370,000",74,Dublin 14,6.560755976692799,http://www.daft.ie/for-sale/apartment-apartment-24-the-lime-rockfield-dundrum-dublin-14/3464934
"25 Shelmalier Road, East Wall",-6.234401,53.35463,"370,000",N/A,N/A,2.549309623081324,http://www.daft.ie/for-sale/end-of-terrace-house-25-shelmalier-road-east-wall/3479954
"Apartment 86, Belfield Park, Blackrock, Co. Dublin",-6.206826,53.303153,"370,000",71,Co. Dublin,5.97654899441944,http://www.daft.ie/for-sale/apartment-apartment-86-belfield-park-blackrock-co-dublin/3453439
"54 Jamestown Road (Plus Site), Finglas, Dublin 11",-6.29694,53.391611,"370,000",77,Dublin 11,5.760110185528204,http://www.daft.ie/for-sale/bungalow-54-jamestown-road-plus-site-finglas-dublin-11/2300092
"Apartment 15, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",-6.336397,53.373226,"370,000",83,Dublin 15,5.686525296119149,http://www.daft.ie/for-sale/apartment-apartment-15-millrace-road-phoenix-park-racecourse-castleknock-dublin-15/3154961
"3 Beechdale Road, Ballycullen, Dublin 24",-6.336072,53.269653,"370,000",N/A,Dublin 24,9.3356848173369,http://www.daft.ie/for-sale/semi-detached-house-3-beechdale-road-ballycullen-dublin-24/3237521
"60 St Peters Crescent, Greenhills, Dublin 12",-6.324937,53.311679,"370,000",N/A,Dublin 12,5.162614545124861,http://www.daft.ie/for-sale/terraced-house-60-st-peters-crescent-greenhills-dublin-12/3168862
"APARTMENT 4, 43 Essex Street East, Dublin 2",-6.266518,53.344975,"370,000",55,Dublin 2,0.2380426937119807,http://www.daft.ie/for-sale/apartment-apartment-4-43-essex-street-east-dublin-2/3480381
"Apartment 86, Belfield Park, Booterstown, Co. Dublin",-6.206826,53.303153,"370,000",71,Co. Dublin,5.97654899441944,http://www.daft.ie/for-sale/apartment-apartment-86-belfield-park-booterstown-co-dublin/3448414
"12 Hollywell, Poppintree Park Lane West, Poppintree, Dublin 11",-6.283074,53.400566,"370,000",116,Dublin 11,6.495931912922909,http://www.daft.ie/for-sale/terraced-house-12-hollywell-poppintree-park-lane-west-poppintree-dublin-11/3424412
"30 Northbrook Terrace, North Strand, Dublin 3",-6.239818,53.357285,"370,000",90,Dublin 3,2.4310863881879916,http://www.daft.ie/for-sale/terraced-house-30-northbrook-terrace-north-strand-dublin-3/3471058
"41 Moeran Road, Walkinstown, Dublin 12",-6.32088,53.318652,"374,950",N/A,Dublin 12,4.458900476653988,http://www.daft.ie/for-sale/end-of-terrace-house-41-moeran-road-walkinstown-dublin-12/3159226
"429 Mourne Road, Drimnagh, Dublin 12",-6.303608,53.333223,"374,950",N/A,Dublin 12,2.6338133244050828,http://www.daft.ie/for-sale/terraced-house-429-mourne-road-drimnagh-dublin-12/3419046
"19 Shanliss Avenue, Santry, Dublin 9",-6.252456,53.392029,"374,950",N/A,Dublin 9,5.552144137726484,http://www.daft.ie/for-sale/semi-detached-house-19-shanliss-avenue-santry-dublin-9/3225205
"Lot 3 24 Slademore Drive, Ard Na Greine, Ayrfield, Dublin 13",-6.18442,53.396648,"374,950",N/A,Dublin 13,8.125659322211272,http://www.daft.ie/for-sale/semi-detached-house-lot-3-24-slademore-drive-ard-na-greine-ayrfield-dublin-13/3482018
"Apartment 15, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",-6.336397,53.373226,"374,950",N/A,Dublin 15,5.686525296119149,http://www.daft.ie/for-sale/apartment-apartment-15-millrace-road-phoenix-park-racecourse-castleknock-dublin-15/3487633
"15 Loreto Road, Maryland, Dublin 8",-6.287943,53.337568,"374,950",N/A,Dublin 8,1.4871519987658055,http://www.daft.ie/for-sale/end-of-terrace-house-15-loreto-road-maryland-dublin-8/3245383
"Apartment 33, Killiney Towers, Killiney, Co. Dublin",-6.120829,53.27603,"375,000",76,Co. Dublin,12.252140508005255,http://www.daft.ie/for-sale/apartment-apartment-33-killiney-towers-killiney-co-dublin/3432015
"Apartment 503, Beacon One, Sandyford, Dublin 18",-6.220529,53.276203,"375,000",71,Dublin 18,8.04360652779314,http://www.daft.ie/for-sale/apartment-apartment-503-beacon-one-sandyford-dublin-18/3486370
"188 Beauvale Park, Artane, Dublin 5",-6.217638,53.385216,"375,000",98,Dublin 5,5.748251588282289,http://www.daft.ie/for-sale/semi-detached-house-188-beauvale-park-artane-dublin-5/3270937
"22 St. Anne's, 6 Northbrook Road, Ranelagh, Dublin 6",-6.254317,53.328899,"375,000",49,Dublin 6,1.782790646913508,http://www.daft.ie/for-sale/apartment-22-st-annes-6-northbrook-road-ranelagh-dublin-6/3466646
"1 Foster Terrace, Ballybough, Dublin 3",-6.246422,53.359414,"375,000",80,Dublin 3,2.3044772694390296,http://www.daft.ie/for-sale/end-of-terrace-house-1-foster-terrace-ballybough-dublin-3/3184819
"Apartment 3, Rathgar Court, Rathmines, Dublin 6",-6.268611,53.320592,"375,000",65,Dublin 6,2.4818395310290753,http://www.daft.ie/for-sale/apartment-apartment-3-rathgar-court-rathmines-dublin-6/3424629
"85 Monastery Drive, Clondalkin, Dublin 22",-6.38625,53.322798,"375,000",120,Dublin 22,8.202290180739139,http://www.daft.ie/for-sale/semi-detached-house-85-monastery-drive-clondalkin-dublin-22/3430390
"16 Tranquility Grove, Woodville Estate, Coolock, Dublin 5",-6.2090780587795065,53.39175485694847,"375,000",121,Dublin 5,6.669670319018744,http://www.daft.ie/for-sale/semi-detached-house-16-tranquility-grove-woodville-estate-coolock-dublin-5/3236409
"7 Newcomen Avenue, North Strand, Dublin 3",-6.244644,53.357193,"375,000",65,Dublin 3,2.192555487845174,http://www.daft.ie/for-sale/terraced-house-7-newcomen-avenue-north-strand-dublin-3/3483343
"5 Hammond Street, Dublin 8",-6.276408,53.334671,"375,000",62,Dublin 8,1.0931365390693513,http://www.daft.ie/for-sale/terraced-house-5-hammond-street-dublin-8/3450878
"Apt. 348, Carrington, Northwood, Santry, Dublin 9",-6.252294,53.404507,"375,000",126,Dublin 9,6.9232938752643935,http://www.daft.ie/for-sale/apartment-apt-348-carrington-northwood-santry-dublin-9/3442047
"23 Fleming Road, Drumcondra, Dublin 9",-6.259982,53.371979,"375,000",70,Dublin 9,3.2706972254373614,http://www.daft.ie/for-sale/terraced-house-23-fleming-road-drumcondra-dublin-9/3462444
